room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
2029507,1477,6361457,Entire home/apt,,Barcelona,,Ciutat Vella,101,4.5,5,2.0,,113.0,,"MODERN - CATHEDRAL, 5 PAX / 2 BATHS",2017-07-24 03:21:51.942518,41.383961,2.174242,0101000020E610000091B75CFDD864014040F850A225B14440
19928250,1477,132916155,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,4,1.0,,121.0,,Cozy apartment in the best location,2017-07-24 03:21:49.977486,41.388545,2.17591,0101000020E61000009C508880436801401D03B2D7BBB14440
8265433,1477,42126340,Entire home/apt,,Barcelona,,Eixample,76,4.0,2,1.0,,107.0,,Centric Barcelona Studio G22,2017-07-24 03:21:47.528783,41.387785,2.171146,0101000020E6100000CFBA46CB815E01408F705AF0A2B14440
2068454,1477,6099660,Entire home/apt,,Barcelona,,Ciutat Vella,9,4.0,2,1.0,,114.0,,Ramblas 2 Apartment,2017-07-24 03:21:47.526188,41.379061,2.177883,0101000020E61000006D1D1CEC4D6C01403318231285B04440
11232942,1477,8157090,Entire home/apt,,Barcelona,,Ciutat Vella,36,4.5,3,0.0,,108.0,,Estudio Las Ramblas,2017-07-24 03:21:47.513775,41.380415,2.173745,0101000020E610000087BF266BD463014034F44F70B1B04440
14184301,1477,5144517,Entire home/apt,,Barcelona,,Ciutat Vella,60,4.0,4,1.0,,108.0,,"Cutest Loft, Super Central!!!",2017-07-24 03:21:47.511682,41.378674,2.172605,0101000020E61000003602F1BA7E61014039ECBE6378B04440
879969,1477,4653599,Entire home/apt,,Barcelona,,Eixample,17,5.0,4,1.0,,118.0,,TRULY CENTRE NEXT  PLAZA CATALUÑA,2017-07-24 03:21:45.303925,41.38889,2.173128,0101000020E6100000D42CD0EE90620140E8DEC325C7B14440
1668667,1477,4335452,Entire home/apt,,Barcelona,,Sant Martí,33,5.0,6,3.0,,116.0,,Beach Apartment Barcelona Wifi.,2017-07-24 03:21:45.297367,41.403019,2.206006,0101000020E6100000FB3C4679E6A501405455682096B34440
17253606,1477,65330183,Entire home/apt,,Barcelona,,Ciutat Vella,12,4.0,3,1.0,,121.0,,Apartamento en la Barceloneta,2017-07-24 03:21:43.528737,41.380336,2.18811,0101000020E61000008C67D0D03F810140E8BE9CD9AEB04440
14974889,1477,13475992,Entire home/apt,,Barcelona,,Ciutat Vella,43,4.5,4,2.0,,107.0,,RAMBLA! MODERNO! WI-FI,2017-07-24 03:21:43.521888,41.381638,2.174919,0101000020E61000009A97C3EE3B66014097749483D9B04440
10646732,1477,54975304,Entire home/apt,,Barcelona,,Ciutat Vella,47,4.5,3,1.0,,121.0,,LOVE STUDIO W/TERRACE BORN,2017-07-24 03:21:43.518994,41.388173,2.176756,0101000020E610000066F9BA0CFF690140591822A7AFB14440
14463163,1477,89114493,Entire home/apt,,Barcelona,,Eixample,4,5.0,4,2.0,,118.0,,Central & Sunny apartment near Passeig de Gracia,2017-07-24 03:21:43.510919,41.393511,2.178245,0101000020E61000007767EDB60B6D0140E1CE85915EB24440
19664596,1477,115457805,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,4,1.0,,121.0,,"Centro, cerca de Ramblas",2017-07-24 03:21:43.508868,41.380966,2.175226,0101000020E61000006B459BE3DC660140A8716F7EC3B04440
1258555,1477,6854541,Entire home/apt,,Barcelona,,Eixample,10,4.5,2,1.0,,121.0,,Ático centrico con vistas a Barcelo,2017-07-24 03:21:43.505990,41.396565,2.182192,0101000020E61000001FBE4C14217501407FDE54A4C2B24440
15311147,1477,54979917,Entire home/apt,,Barcelona,,Ciutat Vella,19,5.0,2,0.0,,114.0,,Ramblas Teatro del Liceu,2017-07-24 03:21:41.677618,41.381275,2.174778,0101000020E6100000787B1002F265014026E4839ECDB04440
721654,1477,3039015,Entire home/apt,,Barcelona,,Ciutat Vella,83,4.5,3,1.0,,121.0,,Flat Barcelona CenterGothic Quarter,2017-07-24 03:21:41.672183,41.380465,2.177324,0101000020E6100000035E66D8286B0140E622BE13B3B04440
10531176,1477,22059065,Entire home/apt,,Barcelona,,Ciutat Vella,20,4.5,2,0.0,,108.0,,Apartment Center Loft,2017-07-24 03:21:41.666521,41.376514,2.175571,0101000020E61000001502B9C4916701403A3E5A9C31B04440
16167171,1477,28925754,Entire home/apt,,Barcelona,,Eixample,33,5.0,6,3.0,,107.0,,Luxury apartment in the city center,2017-07-24 03:21:39.200554,41.397112,2.176122,0101000020E610000051D9B0A6B2680140B16CE690D4B24440
13158693,1477,8086851,Entire home/apt,,Barcelona,,Ciutat Vella,13,4.5,4,2.0,,114.0,,Apartment in Barcelona/ Barceloneta Beach 3,2017-07-24 03:21:39.193213,41.378655,2.189093,0101000020E61000006138D73043830140C3BB5CC477B04440
9937100,1477,3479346,Entire home/apt,,Barcelona,,Ciutat Vella,90,5.0,4,0.0,,107.0,,Frida's Centric&Stylish Studio Apt.,2017-07-24 03:21:39.190306,41.387791,2.173038,0101000020E6100000D4B837BF616201407157AF22A3B14440
1580624,1477,4217311,Entire home/apt,,Barcelona,,Eixample,36,5.0,4,2.0,,114.0,,Cosy apartment near Sagrada Familia,2017-07-24 03:21:39.183116,41.410876,2.176967,0101000020E610000015C5ABAC6D6A01400C5BB39597B44440
19686923,1477,138671480,Entire home/apt,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,121.0,,Romantic Flat  Las Ramblas,2017-07-24 03:21:36.665135,41.378651,2.17787,0101000020E61000002384471B476C014081CCCEA277B04440
2266575,1477,11573364,Entire home/apt,,Barcelona,,Sant Martí,111,5.0,4,2.0,,121.0,,"Cozy Apartment, incredible views",2017-07-24 03:21:36.649572,41.390634,2.185335,0101000020E6100000EB6E9EEA907B0140535A7F4B00B24440
9997052,1477,3479346,Entire home/apt,,Barcelona,,Ciutat Vella,89,4.5,6,2.0,,107.0,,Your Home in the City Center,2017-07-24 03:21:34.950996,41.38645,2.172856,0101000020E6100000C95697530262014005C58F3177B14440
19536723,1477,134698146,Entire home/apt,,Barcelona,,Sant Martí,11,3.0,6,3.0,,107.0,,BARCELONA BEACH 4-4,2017-07-24 03:21:34.942382,41.395412,2.192794,0101000020E610000092EBA694D78A0140153944DC9CB24440
16685927,1477,110460297,Entire home/apt,,Barcelona,,Ciutat Vella,11,4.5,4,2.0,,117.0,,Beach&Barcelona I,2017-07-24 03:21:34.940071,41.380242,2.189267,0101000020E61000003EB2B96A9E830140674815C5ABB04440
9403931,1477,48765270,Entire home/apt,,Barcelona,,Ciutat Vella,43,4.5,2,2.0,,108.0,,Charming apartament in the old town,2017-07-24 03:21:30.732186,41.384156,2.182047,0101000020E6100000E6ADBA0ED5740140F54718062CB14440
18302291,1477,126579723,Entire home/apt,,Barcelona,,Sant Martí,8,4.5,2,1.0,,118.0,,Cozy attic near to the beach and center cyty,2017-07-24 03:21:30.711419,41.398336,2.192304,0101000020E6100000B01EF7ADD6890140E4688EACFCB24440
1830012,1477,5317410,Entire home/apt,,Barcelona,,Ciutat Vella,200,5.0,3,0.0,,114.0,,"ROMANTIC FLAT, IN THE HEART OLD BCN",2017-07-24 03:21:27.093225,41.388351,2.176638,0101000020E6100000C7D8092FC1690140382F4E7CB5B14440
9551099,1477,49460318,Entire home/apt,,Barcelona,,Sant Martí,8,5.0,3,1.0,,121.0,,Sea view terrace apartment,2017-07-24 03:21:23.286598,41.405502,2.216475,0101000020E61000007A36AB3E57BB0140363B527DE7B34440
13382536,1477,50345502,Entire home/apt,,Barcelona,,Sant Martí,5,5.0,6,2.0,,108.0,,Affordable Luxury!!  Centric Boutique at the Beach,2017-07-24 03:21:23.281738,41.403082,2.212912,0101000020E61000005A68E7340BB401409ACDE33098B34440
18652306,1477,12617302,Entire home/apt,,Barcelona,,Sant Martí,9,4.5,8,3.0,,108.0,,Bright 3-bedroom apt. close to the BEACH,2017-07-24 03:21:23.265807,41.412236,2.21717,0101000020E6100000E960FD9FC3BC0140EF1D3526C4B44440
19816515,1477,25458102,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,4,3.0,,108.0,,ENTIRE APARTMENT in Clot Available for August!,2017-07-24 03:21:21.389304,41.408375,2.192555,0101000020E610000043739D465A8A014083C0CAA145B44440
2226387,1477,1683936,Entire home/apt,,Barcelona,,Eixample,6,4.5,4,2.0,,108.0,,Economic apartment in Sagrada familia - BCN,2017-07-24 03:21:21.386489,41.40958,2.174033,0101000020E6100000ED65DB696B6401403F8C101E6DB44440
8873621,1477,46442179,Entire home/apt,,Barcelona,,Sant Martí,1,0.0,4,2.0,,104.0,,Sagrada Familia/65m²/2 bedrooms/view Torre Agbar,2017-07-24 03:21:19.941717,41.409365,2.181291,0101000020E61000001C7920B2487301404390831266B44440
5881321,1477,612665,Entire home/apt,,Barcelona,,Eixample,3,4.0,6,3.0,,106.0,,All brand new 3 bedrooms apartment,2017-07-24 03:21:19.938781,41.408168,2.173267,0101000020E6100000EACE13CFD96201400AA359D93EB44440
10692054,1477,14889243,Entire home/apt,,Barcelona,,Eixample,10,5.0,2,1.0,,114.0,,Apto ideal en Sagrada Familia,2017-07-24 03:21:19.935726,41.405382,2.176586,0101000020E61000009F73B7EBA56901408C31B08EE3B34440
3983800,1477,10547296,Entire home/apt,,Barcelona,,Eixample,16,4.0,4,2.0,,108.0,,"Beautiful next to MusicHall, Wifi",2017-07-24 03:21:19.930775,41.399404,2.18456,0101000020E6100000B532E197FA7901401FF296AB1FB34440
8736851,1477,6782669,Entire home/apt,,Barcelona,,Eixample,56,4.5,3,2.0,,107.0,,Fantastico piso en Sagrada Familia,2017-07-24 03:21:19.926040,41.400239,2.171718,0101000020E61000008313D1AFAD5F0140B8CA13083BB34440
1310606,1477,6421296,Entire home/apt,,Barcelona,,Sant Martí,3,3.0,6,2.0,,108.0,,Spacious & sunny apartment terrace,2017-07-24 03:21:19.923673,41.40783,2.188656,0101000020E6100000AC8DB1135E820140F12900C633B44440
19064577,1477,132346467,Entire home/apt,,Barcelona,,Sant Martí,1,0.0,3,3.0,,121.0,,Three bedroom penthouse. Metro Navas,2017-07-24 03:21:19.921607,41.414095,2.185515,0101000020E6100000EB56CF49EF7B0140F437A11001B54440
1492703,1477,1298586,Entire home/apt,,Barcelona,,Sant Martí,6,4.5,6,2.0,,121.0,,NICE APARTMENT POOL in POBLE NOU,2017-07-24 03:21:19.911769,41.402951,2.19674,0101000020E61000003485CE6BEC920140FC71FBE593B34440
17789204,1477,79276019,Entire home/apt,,Barcelona,,Horta-Guinardó,3,0.0,4,2.0,,108.0,,Apartamento con encanto cerca Sagrada Familia,2017-07-24 03:21:19.909248,41.416112,2.177456,0101000020E6100000F1D4230D6E6B014090BC732843B54440
18087117,1477,10524320,Entire home/apt,,Barcelona,,Eixample,1,0.0,5,2.0,,108.0,,Sagrada Familia,2017-07-24 03:21:19.907086,41.404954,2.174292,0101000020E6100000ADA23F34F364014033315D88D5B34440
5131206,1477,12637577,Entire home/apt,,Barcelona,,Eixample,70,4.5,7,4.0,,106.0,,"WIDE, SUNNY AND CENTRALLY SITUATED",2017-07-24 03:21:19.904863,41.401371,2.181964,0101000020E61000000E65A88AA97401400A48FB1F60B34440
1524083,1477,8130969,Entire home/apt,,Barcelona,,Eixample,48,4.5,5,3.0,,108.0,,Apartment near Sagrada Familia,2017-07-24 03:21:19.901908,41.406831,2.172865,0101000020E6100000FCFB8C0B07620140DEFFC70913B44440
9526382,1477,292470,Entire home/apt,,Barcelona,,Sant Martí,1,0.0,3,1.0,,108.0,,Apartament con terraza cerca de mar,2017-07-24 03:21:19.896794,41.403493,2.196739,0101000020E61000002EC896E5EB9201401C959BA8A5B34440
2942396,1477,7222650,Entire home/apt,,Barcelona,,Eixample,67,4.0,7,3.0,,108.0,,Family apart near Sagrada Familia,2017-07-24 03:21:17.892786,41.40148,2.176843,0101000020E61000005436ACA92C6A0140C1FF56B263B34440
171646,1477,400154,Entire home/apt,,Barcelona,,Sant Martí,14,4.5,6,2.0,,108.0,,Sagrada Familia Clot Atico,2017-07-24 03:21:17.884801,41.406958,2.187112,0101000020E610000062838593347F01403C6C223317B44440
4743831,1477,1683936,Entire home/apt,,Barcelona,,Sant Martí,11,4.0,6,2.0,,110.0,,Sunny apartment Diagonal Glorias -HUTB-003278,2017-07-24 03:21:17.877734,41.406814,2.197299,0101000020E61000009E44847F1194014008C72C7B12B44440
8774654,1477,45827229,Entire home/apt,,Barcelona,,Eixample,35,5.0,6,3.0,,121.0,,DELUXE APARTMENT,2017-07-24 03:21:17.875527,41.406733,2.172791,0101000020E61000005858703FE06101401C9AB2D30FB44440
1580396,1477,4217311,Entire home/apt,,Barcelona,,Eixample,28,5.0,6,3.0,,114.0,,Stylish 3 br apartment in Barcelona,2017-07-24 03:21:17.873465,41.409628,2.177196,0101000020E61000002BDB87BCE56A014050C3B7B06EB44440
1119598,1477,71615,Entire home/apt,,Barcelona,,Eixample,22,4.5,6,4.0,,121.0,,Flat with views to Sagrada Famila,2017-07-24 03:21:17.868766,41.402677,2.172221,0101000020E6100000AF795567B5600140FAEC80EB8AB34440
9020920,1477,1391607,Entire home/apt,,Barcelona,,Eixample,6,4.0,4,1.0,,121.0,,Barcelona Modern Diagonal 2,2017-07-24 03:21:17.866700,41.401302,2.175988,0101000020E610000057E883656C680140E2E82ADD5DB34440
6564359,1477,2439400,Entire home/apt,,Barcelona,,Eixample,3,4.0,3,2.0,,111.0,,PENTHOUSE Sagrada Familia / Encants,2017-07-24 03:21:17.864522,41.408786,2.179456,0101000020E61000005C9198A0866F01400588821953B44440
2732115,1477,13982632,Entire home/apt,,Barcelona,,Eixample,101,4.5,8,3.0,,114.0,,Lovely apartment en Sagrada Familia,2017-07-24 03:21:17.861740,41.405931,2.17216,0101000020E6100000546F0D6C956001405FB7088CF5B34440
742820,1477,3889607,Entire home/apt,,Barcelona,,Eixample,207,4.5,9,3.0,,121.0,,Excellent Flat in Sagrada Familia,2017-07-24 03:21:17.858904,41.405232,2.178931,0101000020E6100000B3EC4960736E014076A565A4DEB34440
9420879,1477,47171261,Entire home/apt,,Barcelona,,Eixample,3,3.5,4,1.0,,114.0,,Sagrada Familia 41,2017-07-24 03:21:17.856816,41.398759,2.173689,0101000020E61000004966F50EB76301402AFEEF880AB34440
1900055,1477,299462,Entire home/apt,,Barcelona,,Eixample,41,4.5,5,2.0,,121.0,,Wow! 2 bedr apt by Sagrada Familia,2017-07-24 03:21:15.420028,41.403084,2.171034,0101000020E61000005308E412475E01403BC5AA4198B34440
2732961,1477,8580783,Entire home/apt,,Barcelona,,Horta-Guinardó,0,0.0,2,1.0,,118.0,,Beautiful apartment in Barcelona,2017-07-24 03:21:15.417086,41.410791,2.173377,0101000020E61000005B07077B13630140DE3EABCC94B44440
13083003,1477,72540842,Entire home/apt,,Barcelona,,Eixample,4,3.5,10,5.0,,108.0,,Sagrada Familia Apartment,2017-07-24 03:21:15.412745,41.399852,2.177597,0101000020E610000013F1D6F9B76B0140BF9EAF592EB34440
11426829,1477,59162148,Entire home/apt,,Barcelona,,Sant Martí,4,4.0,5,2.0,,114.0,,New 2 Bedroom near Sagrada Familia,2017-07-24 03:21:15.408131,41.412258,2.176093,0101000020E6100000AC6F6072A3680140D7C1C1DEC4B44440
5277471,1477,12343415,Entire home/apt,,Barcelona,,Eixample,9,5.0,4,3.0,,114.0,,Apartment in Sagrada Familia square,2017-07-24 03:21:15.398114,41.404194,2.173214,0101000020E6100000BDAC8905BE620140A59E05A1BCB34440
15367704,1477,2750390,Entire home/apt,,Barcelona,,Eixample,34,5.0,5,2.0,,121.0,,Stunning Sagrada Familia views!,2017-07-24 03:21:15.392928,41.403186,2.172273,0101000020E6100000D7DEA7AAD06001403F1A4E999BB34440
3540767,1477,12643807,Entire home/apt,,Barcelona,,Eixample,88,4.0,5,3.0,,122.0,,CHAPLIN apartment en  Sagrada Familia,2017-07-24 03:21:15.388345,41.404343,2.176301,0101000020E61000004B04AA7F10690140EAAEEC82C1B34440
18800050,1477,54820821,Entire home/apt,,Barcelona,,Eixample,8,4.5,6,3.0,,108.0,,Sagrada Familia Apartment SPB212388,2017-07-24 03:21:15.386191,41.406195,2.17092,0101000020E6100000CBDB114E0B5E01403C66A032FEB34440
16121223,1477,54820821,Entire home/apt,,Barcelona,,Eixample,45,4.5,6,3.0,,118.0,,Fabulous apartment SPBP12388,2017-07-24 03:21:12.979679,41.404881,2.17232,0101000020E6100000E292E34EE9600140CAE2FE23D3B34440
3008815,1477,3685432,Entire home/apt,,Barcelona,,Sant Martí,50,4.5,5,2.0,,118.0,,Flat cool in Poblenou and the metro in the corner,2017-07-24 03:21:12.973726,41.402752,2.202286,0101000020E61000005E82531F489E01400533A6608DB34440
3680769,1477,12998133,Entire home/apt,,Barcelona,,Eixample,76,4.5,4,2.0,,121.0,,Apartment close to Sagrada Familia,2017-07-24 03:21:12.969866,41.401747,2.184412,0101000020E61000006CEBA7FFAC790140102219726CB34440
637693,1477,2970067,Entire home/apt,,Barcelona,,Sant Martí,117,5.0,6,2.0,,121.0,,PicnicApartment-PARKING/HTUB-003038,2017-07-24 03:21:12.962768,41.411637,2.186103,0101000020E6100000FA7FD591237D01406A696E85B0B44440
1373743,1477,3937003,Entire home/apt,,Barcelona,,Eixample,137,4.0,7,4.0,,121.0,,FAMILY APARTMENT IN SAGRADA FAMILIA,2017-07-24 03:21:12.960167,41.40094,2.176821,0101000020E6100000D7F7E120216A014041D47D0052B34440
1580504,1477,4217311,Entire home/apt,,Barcelona,,Eixample,13,5.0,8,3.0,,114.0,,Apartment in Sagrada Familia 3 br,2017-07-24 03:21:12.952896,41.410428,2.176827,0101000020E6100000F9653046246A01406DAE9AE788B44440
8769452,1477,3556337,Entire home/apt,,Barcelona,,Horta-Guinardó,9,4.5,6,2.0,,121.0,,2 bdr & 2 bath wide apartment with large terrace.,2017-07-24 03:21:11.123094,41.415722,2.177602,0101000020E61000002FA2ED98BA6B0140261DE56036B54440
15698134,1477,54310958,Entire home/apt,,Barcelona,,Eixample,1,0.0,5,2.0,,108.0,,Hércules Pequeño 41 Apartment,2017-07-24 03:21:11.120324,41.402586,2.176946,0101000020E61000009E4319AA626A0140EAE923F087B34440
9020942,1477,1391607,Entire home/apt,,Barcelona,,Eixample,14,4.0,4,1.0,,121.0,,Barcelona Modern Diagonal 3,2017-07-24 03:21:11.110276,41.401616,2.17524,0101000020E6100000BB9BA73AE466014071C6302768B34440
3299783,1477,13059215,Entire home/apt,,Barcelona,,Eixample,79,5.0,4,2.0,,121.0,,Eixample adorable flat in Barcelona,2017-07-24 03:21:11.094848,41.399029,2.177235,0101000020E610000009A7052FFA6A0140EA93DC6113B34440
5639891,1477,29227330,Entire home/apt,,Barcelona,,Eixample,47,4.5,5,3.0,,107.0,,Sunny and quiet Sagrada Familia,2017-07-24 03:21:11.090633,41.407689,2.177287,0101000020E6100000310C5872156B01402FF834272FB44440
2456461,1477,11786232,Entire home/apt,,Barcelona,,Sant Martí,3,4.5,4,1.0,,121.0,, BLUE 1-A Precioso junto a la playa,2017-07-24 03:21:08.420950,41.405802,2.209531,0101000020E610000044FCC3961EAD01406153E751F1B34440
5093591,1477,26317730,Entire home/apt,,Barcelona,,Eixample,84,4.5,5,3.0,,114.0,,Cozy Apartment Sagrada Família,2017-07-24 03:21:08.409539,41.40666,2.177728,0101000020E6100000FCAA5CA8FC6B0140B24B546F0DB44440
16176665,1477,54820821,Entire home/apt,,Barcelona,,Eixample,52,4.5,6,2.0,,118.0,,Beautiful Apartment SPB432388,2017-07-24 03:21:08.406566,41.406323,2.171619,0101000020E610000051FA42C8795F01406A4E5E6402B44440
2370209,1477,11786232,Entire home/apt,,Barcelona,,Sant Martí,5,5.0,4,1.0,,121.0,,BLUE 2-A Precioso junto a la playa.,2017-07-24 03:21:08.403675,41.405486,2.209865,0101000020E6100000AF997CB3CDAD0140317E1AF7E6B34440
2308309,1477,11786232,Entire home/apt,,Barcelona,,Sant Martí,13,4.5,6,2.0,,121.0,,BLUE 1-C  Dos Hab junto a la playa,2017-07-24 03:21:08.401249,41.405489,2.209831,0101000020E6100000ED7E15E0BBAD0140A2F14410E7B34440
2729829,1477,480528,Entire home/apt,,Barcelona,,Eixample,20,4.5,5,2.0,,118.0,,Sagrada Familia from your terrace,2017-07-24 03:21:08.397310,41.399086,2.17583,0101000020E6100000D53E1D8F196801404E25034015B34440
4208455,1477,2041901,Entire home/apt,,Barcelona,,Eixample,49,4.5,5,2.0,,114.0,,Great views to Sagrada Familia,2017-07-24 03:21:08.390925,41.405445,2.175413,0101000020E6100000925852EE3E670140D2A92B9FE5B34440
1136172,1477,10223142,Entire home/apt,,Barcelona,,Sant Martí,42,4.5,6,2.0,,106.0,,Duplex Bac de Roda - Beach - 1,2017-07-24 03:21:08.388258,41.402467,2.20828,0101000020E61000007B4963B48EAA0140105CE50984B34440
6725113,1477,32037490,Entire home/apt,,Barcelona,,Eixample,27,4.5,8,4.0,,121.0,,"Gaudi Avenue, Sagrada Familia 8 people",2017-07-24 03:21:08.384816,41.401236,2.174023,0101000020E6100000B403AE2B666401402AFD84B35BB34440
8285876,1477,43687105,Entire home/apt,,Barcelona,,Eixample,0,0.0,3,2.0,,114.0,,Piso al lado de la Sagrada Familia,2017-07-24 03:21:06.145476,41.40641,2.175309,0101000020E6100000438EAD670867014039622D3E05B44440
58512,1477,280070,Entire home/apt,,Barcelona,,Sant Martí,280,4.5,6,3.0,,108.0,,3 BR near St Pau Hospital & Sagrada Familia,2017-07-24 03:21:06.140590,41.41099,2.181188,0101000020E6100000D36BB3B112730140D47D00529BB44440
10827129,1477,23900858,Entire home/apt,,Barcelona,,Eixample,1,0.0,2,1.0,,121.0,,Cosy apartment in BCN,2017-07-24 03:21:06.137373,41.401328,2.172094,0101000020E6100000DDB3AED1726001400B7C45B75EB34440
2288872,1477,7285822,Entire home/apt,,Barcelona,,Eixample,110,5.0,2,1.0,,106.0,,Apartment close to Sagrada Familia,2017-07-24 03:21:06.115193,41.404991,2.17502,0101000020E6100000D82AC1E2706601405116BEBED6B34440
8895163,1477,46536544,Entire home/apt,,Barcelona,,Eixample,93,5.0,6,3.0,,121.0,,Apartment  Gaudi's Temple,2017-07-24 03:21:03.834151,41.401483,2.175946,0101000020E610000069E55E6056680140327381CB63B34440
4107919,1477,18788431,Entire home/apt,,Barcelona,,Eixample,6,4.5,5,3.0,,121.0,,Piso Exterior SAGRADA FAMILIA,2017-07-24 03:21:03.830063,41.411602,2.175114,0101000020E6100000EF92382BA2660140EE7BD45FAFB44440
801237,1477,4217311,Entire home/apt,,Barcelona,,Sant Martí,39,5.0,8,3.0,,114.0,,3br apartment in Sagrada Familia,2017-07-24 03:21:03.819699,41.411755,2.175948,0101000020E6100000745FCE6C57680140747B4963B4B44440
5392353,1477,27514370,Entire home/apt,,Barcelona,,Eixample,74,5.0,4,1.0,,121.0,,Charming and Central Apartment ,2017-07-24 03:21:03.802618,41.398777,2.172263,0101000020E61000009E7C7A6CCB600140D1B2EE1F0BB34440
4107439,1477,21309521,Entire home/apt,,Barcelona,,Horta-Guinardó,6,4.0,4,2.0,,121.0,,"Tranquilidad, sol, vistas y proximidad al centro",2017-07-24 03:21:01.476386,41.417823,2.173283,0101000020E6100000459F8F32E262014020425C397BB54440
1106358,1477,5969578,Entire home/apt,,Barcelona,,Eixample,104,4.5,4,2.0,,114.0,,LOVELY APARTMENT IN SAGRADA FAMILIA,2017-07-24 03:20:56.289313,41.403997,2.180265,0101000020E610000053E8BCC62E7101404F57772CB6B34440
18471408,1477,90085502,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,5,3.0,,108.0,,Cozy corner !!!,2017-07-24 03:20:50.334604,41.414403,2.217133,0101000020E6100000170FEF39B0BC0140A12E52280BB54440
19098087,1477,133228073,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,9,3.0,,108.0,,"APARTMENT near the sea & CCBI, Forum Barcelona",2017-07-24 03:20:50.326199,41.415775,2.21335,0101000020E610000014D044D8F0B4014048BF7D1D38B54440
15798211,1477,43297555,Entire home/apt,,Barcelona,,Sant Martí,9,5.0,5,3.0,,114.0,,FLAT NEAR THE SEA  DIAGONAL MAR,2017-07-24 03:20:48.318060,41.417179,2.21461,0101000020E61000000F289B7285B70140FBC9181F66B54440
17690720,1477,2291129,Entire home/apt,,Barcelona,,Sant Martí,18,5.0,6,2.0,,121.0,,"Vacation in Style! 2bdr,pool,beach,free parking",2017-07-24 03:20:48.309356,41.40294,2.211119,0101000020E6100000888384285FB001400820B58993B34440
14990521,1477,30585121,Entire home/apt,,Barcelona,,Sant Martí,9,4.5,5,2.0,,118.0,,"Central Apartment next to the Beach, Diagonal Mar",2017-07-24 03:20:48.305578,41.409336,2.211236,0101000020E610000021E7FD7F9CB00140A9893E1F65B44440
19376672,1477,90085502,Entire home/apt,,Barcelona,,Sant Martí,2,0.0,4,3.0,,108.0,,Paradise for rest,2017-07-24 03:20:48.301835,41.416985,2.216993,0101000020E6100000FBAF73D366BC014016F6B4C35FB54440
16543624,1477,108056895,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,2,1.0,,108.0,,Cozy and sunny room near the sea!,2017-07-24 03:20:42.407711,41.418927,2.200179,0101000020E610000093C49272F7990140A83462669FB54440
971855,1477,4085156,Entire home/apt,,Barcelona,,Eixample,3,3.0,6,3.0,,118.0,,Exciting & Relaxing Barcelona Apt - 1652,2017-07-24 03:20:40.308255,41.39771,2.184333,0101000020E6100000AB9674948379014065A54929E8B24440
14737275,1477,7016191,Entire home/apt,,Barcelona,,Ciutat Vella,17,4.0,3,0.0,,108.0,,Great loft in the best area (BORNE),2017-07-24 03:20:40.303850,41.390085,2.181074,0101000020E61000004B3FE1ECD672014080D4264EEEB14440
619728,1477,2439400,Entire home/apt,,Barcelona,,Eixample,11,4.5,5,2.0,,108.0,,Sagrada Familia with Terrace/Atico,2017-07-24 03:20:40.293667,41.401412,2.178172,0101000020E6100000D8800871E56C0140691CEA7761B34440
4166029,1477,3601196,Entire home/apt,,Barcelona,,Sant Martí,9,5.0,5,2.0,,114.0,,CANDY : 10 minutes from the beach.,2017-07-24 03:20:40.286281,41.392329,2.188247,0101000020E6100000978FA4A487810140DD2230D637B24440
8081599,1477,23645777,Entire home/apt,,Barcelona,,Sant Andreu,0,0.0,4,2.0,,114.0,,Apartamento nuevo con piscina,2017-07-24 03:20:37.842070,41.419948,2.190136,0101000020E61000008A56EE0566850140A30227DBC0B54440
19289998,1477,7577550,Entire home/apt,,Barcelona,,Sant Martí,1,0.0,4,3.0,,121.0,,Sebatian's Apartments.,2017-07-24 03:20:37.839903,41.409557,2.186152,0101000020E610000010AE80423D7D0140876C205D6CB44440
14427537,1477,84455983,Entire home/apt,,Barcelona,,Ciutat Vella,19,3.5,3,1.0,,107.0,,One bedroom apartment in picasso quarter,2017-07-24 03:20:37.833785,41.385046,2.179226,0101000020E610000040BE840A0E6F014052BAF42F49B14440
15332303,1477,3972936,Entire home/apt,,Barcelona,,Eixample,9,4.0,4,1.0,,116.0,,Sagrada Familia with private terrace 4pax,2017-07-24 03:20:37.828400,41.399631,2.179066,0101000020E6100000B39AAE27BA6E0140E0BBCD1B27B34440
13810397,1477,6495510,Entire home/apt,,Barcelona,,Ciutat Vella,3,4.5,3,2.0,,108.0,,Great location and comfortable flat,2017-07-24 03:20:37.825619,41.380063,2.187282,0101000020E6100000290989B48D7F0140B7B585E7A5B04440
16335073,1477,2255501,Entire home/apt,,Barcelona,,Sant Martí,9,5.0,2,1.0,,108.0,,Studio in Modernist factory,2017-07-24 03:20:37.821141,41.397583,2.200936,0101000020E610000063B66455849B01400839EFFFE3B24440
